117427000.0	41216800.0	18430900.0	11143200.0	6862460.0	4731940.0	3245340.0	2128250.0	1028130.0	407040.0	
114469000.0	40389200.0	18132400.0	10992400.0	6785250.0	4699920.0	3232030.0	2121280.0	1025790.0	406299.0	
112625000.0	39667300.0	17891700.0	10877700.0	6733010.0	4670550.0	3218970.0	2115400.0	1023690.0	405633.0	
110424000.0	38916700.0	17535500.0	10733600.0	6661490.0	4636520.0	3203810.0	2107930.0	1021510.0	404853.0	
108451000.0	38214700.0	17272800.0	10616400.0	6605630.0	4610970.0	3191410.0	2102290.0	1019580.0	404194.0	
106304000.0	37504400.0	16977600.0	10453400.0	6540230.0	4580960.0	3178460.0	2095820.0	1017550.0	403502.0	
104282000.0	36889800.0	16711700.0	10326900.0	6479890.0	4549610.0	3164820.0	2089210.0	1015350.0	402720.0	
102001000.0	36392500.0	16480600.0	10203500.0	6430050.0	4524390.0	3151210.0	2083310.0	1013500.0	402023.0	
100275000.0	35724300.0	16260500.0	10093100.0	6372960.0	4497490.0	3138280.0	2077290.0	1011340.0	401337.0	
97736800.0	34957300.0	15992000.0	9980660.0	6313130.0	4469400.0	3124480.0	2070860.0	1009100.0	400592.0	
95497300.0	34125200.0	15655800.0	9823500.0	6239490.0	4430050.0	3107030.0	2063220.0	1006860.0	399751.0	
93735900.0	33438300.0	15411700.0	9683130.0	6186490.0	4404010.0	3094130.0	2057090.0	1004730.0	399041.0	
92673400.0	32872700.0	15167300.0	9563240.0	6128260.0	4374760.0	3081330.0	2050750.0	1003060.0	398456.0	
90487700.0	32269400.0	14916600.0	9442960.0	6059970.0	4342060.0	3063920.0	2044980.0	1001100.0	397748.0	
88727400.0	31679900.0	14671300.0	9335890.0	6019120.0	4321040.0	3051540.0	2039410.0	999270.0	397075.0	
86968600.0	31068100.0	14420300.0	9205160.0	5971680.0	4291420.0	3036560.0	2032110.0	997038.0	396280.0	
85050800.0	30537700.0	14223000.0	9100980.0	5923020.0	4267570.0	3025990.0	2027190.0	995177.0	395555.0	
83208200.0	29967100.0	13990500.0	8982650.0	5874260.0	4242800.0	3015280.0	2021090.0	993299.0	394929.0	
81993300.0	29424600.0	13796900.0	8897080.0	5831150.0	4220200.0	3003770.0	2015070.0	991235.0	394190.0	
80298700.0	28866100.0	13625300.0	8821510.0	5798490.0	4200360.0	2992140.0	2009610.0	989225.0	393529.0	
79131100.0	28570000.0	13400400.0	8718740.0	5746020.0	4175180.0	2979240.0	2003460.0	987186.0	392828.0	
77755700.0	28085400.0	13198800.0	8608640.0	5701260.0	4152100.0	2967270.0	1996660.0	984894.0	392072.0	
76253100.0	27730700.0	13050900.0	8538780.0	5667990.0	4135440.0	2958910.0	1992440.0	982984.0	391360.0	
74967400.0	27374100.0	12870100.0	8460300.0	5631560.0	4117830.0	2949840.0	1987560.0	981246.0	390617.0	
73768400.0	26954400.0	12743900.0	8370530.0	5591850.0	4100830.0	2939920.0	1982880.0	979228.0	389825.0	
72778800.0	26449800.0	12601700.0	8289360.0	5551280.0	4081150.0	2930570.0	1977860.0	977282.0	389097.0	
71959700.0	26100600.0	12497400.0	8216480.0	5521280.0	4065990.0	2921270.0	1973090.0	975505.0	388395.0	
70326600.0	25549000.0	12325100.0	8137320.0	5478090.0	4047030.0	2912470.0	1967650.0	973444.0	387667.0	
69623900.0	25131400.0	12167300.0	8056930.0	5436290.0	4026770.0	2901220.0	1961720.0	971653.0	386940.0	
68542000.0	24751700.0	12040500.0	7969490.0	5402790.0	4011550.0	2894730.0	1957320.0	969916.0	386224.0	
67275600.0	24484500.0	11921900.0	7893450.0	5361100.0	3988470.0	2884900.0	1952360.0	967987.0	385527.0	
66528600.0	24156900.0	11818000.0	7825970.0	5329090.0	3970340.0	2876020.0	1948030.0	966416.0	384870.0	
65714100.0	23773600.0	11711500.0	7764040.0	5292390.0	3950500.0	2868700.0	1943550.0	964698.0	384230.0	
64548400.0	23494900.0	11590200.0	7679980.0	5249610.0	3926940.0	2858780.0	1939410.0	963101.0	383526.0	
63703400.0	23122000.0	11465100.0	7593170.0	5219180.0	3909410.0	2850160.0	1935130.0	961371.0	382855.0	
62379000.0	22686800.0	11363100.0	7526610.0	5192820.0	3890990.0	2839330.0	1929800.0	959710.0	382159.0	
61244900.0	22393900.0	11241000.0	7444370.0	5151170.0	3867920.0	2829680.0	1925310.0	957736.0	381385.0	
60388400.0	22131700.0	11134100.0	7375460.0	5110260.0	3850210.0	2819260.0	1920830.0	955974.0	380626.0	
59311200.0	21691700.0	10990800.0	7297270.0	5073410.0	3830870.0	2811150.0	1916730.0	953915.0	379908.0	
58690600.0	21468600.0	10909100.0	7240960.0	5043770.0	3817620.0	2803550.0	1913010.0	952175.0	379230.0	
57664600.0	21131600.0	10771400.0	7177450.0	5010150.0	3800720.0	2794900.0	1909120.0	950091.0	378385.0	
56444300.0	20750500.0	10661000.0	7118160.0	4976530.0	3784830.0	2786830.0	1904220.0	948188.0	377636.0	
55551000.0	20541700.0	10551400.0	7051410.0	4945610.0	3766410.0	2776310.0	1899740.0	946701.0	376863.0	
54788100.0	20398300.0	10403600.0	6986790.0	4913470.0	3743570.0	2764580.0	1895130.0	945055.0	376216.0	
53908100.0	20119100.0	10250800.0	6907340.0	4877400.0	3720580.0	2754430.0	1890340.0	942890.0	375407.0	
52985800.0	19903600.0	10173000.0	6857610.0	4852170.0	3705480.0	2744180.0	1885190.0	941167.0	374783.0	
52088500.0	19737200.0	10064300.0	6810830.0	4829020.0	3690770.0	2737110.0	1881560.0	939544.0	374180.0	
50863600.0	19389600.0	9887790.0	6727480.0	4787250.0	3667680.0	2722580.0	1876150.0	937430.0	373371.0	
50155700.0	19012700.0	9772350.0	6672230.0	4754540.0	3649440.0	2712520.0	1872090.0	936224.0	372709.0	
49498600.0	18797100.0	9679560.0	6617490.0	4724380.0	3634870.0	2705110.0	1868140.0	934564.0	372063.0	
48574500.0	18675300.0	9618810.0	6570710.0	4696510.0	3620860.0	2698810.0	1864550.0	932725.0	371341.0	
47997800.0	18521600.0	9559270.0	6532780.0	4676220.0	3607840.0	2691370.0	1861200.0	931282.0	370717.0	
47333000.0	18261200.0	9457700.0	6486780.0	4645120.0	3592630.0	2683140.0	1857680.0	929688.0	370173.0	
46689000.0	18110800.0	9396980.0	6452580.0	4622330.0	3577940.0	2673540.0	1852680.0	927884.0	369527.0	
45793800.0	17738200.0	9235500.0	6385900.0	4592050.0	3565370.0	2662860.0	1846520.0	925790.0	368632.0	
45066300.0	17595800.0	9136400.0	6325550.0	4561490.0	3550250.0	2655070.0	1842150.0	924022.0	367950.0	
43837600.0	17350000.0	9048750.0	6257030.0	4532500.0	3533700.0	2645530.0	1837410.0	922517.0	367268.0	
43197000.0	17135100.0	8954400.0	6218120.0	4511320.0	3522140.0	2638190.0	1834050.0	920934.0	366747.0	
42543100.0	16990200.0	8877880.0	6166710.0	4485730.0	3511160.0	2631680.0	1830230.0	919104.0	366073.0	
42128100.0	16874300.0	8794790.0	6119250.0	4468800.0	3503080.0	2625590.0	1826670.0	917446.0	365513.0	
41632100.0	16783000.0	8722480.0	6089290.0	4448920.0	3492260.0	2620100.0	1822270.0	915795.0	364788.0	
41298600.0	16626700.0	8654060.0	6066220.0	4429650.0	3483660.0	2614180.0	1819300.0	914438.0	364305.0	
40740200.0	16475800.0	8596300.0	6014180.0	4400020.0	3470690.0	2605870.0	1815330.0	912953.0	363642.0	
40156400.0	16227900.0	8541790.0	5978020.0	4380890.0	3457640.0	2598730.0	1812020.0	911610.0	363021.0	
39667300.0	16004200.0	8463210.0	5936980.0	4357970.0	3446850.0	2591740.0	1807450.0	909936.0	362337.0	
38739800.0	15667400.0	8356360.0	5877730.0	4323180.0	3428390.0	2580880.0	1801420.0	907744.0	361654.0	
38056700.0	15468600.0	8304930.0	5844290.0	4305180.0	3417800.0	2572500.0	1796190.0	905807.0	360818.0	
